Barcodes,Line_name,Treatment,Labcode,PlantID,Time,Camera,Type,Max,Color,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,h49,h50,h51,h52,h53,h54,h55,h56,h57,h58,h59,h60,h61,h62,h63,h64,h65,h66,h67,h68,h69,h70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80,h81,h82,h83,h84,h85,h86,h87,h88,h89,h90,h91,h92,h93,h94,h95,h96,h97,h98,h99,h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h111,h112,h113,h114,h115,h116,h117,h118,h119,h120,h121,h122,h123,h124,h125,h126,h127,h128,h129,h130,h131,h132,h133,h134,h135,h136,h137,h138,h139,h140,h141,h142,h143,h144,h145,h146,h147,h148,h149,h150,h151,h152,h153,h154,h155,h156,h157,h158,h159,h160,h161,h162,h163,h164,h165,h166,h167,h168,h169,h170,h171,h172,h173,h174,h175,h176,h177,h178,h179,h180,h181,h182,h183,h184,h185,h186,h187,h188,h189,h190,h191,h192,h193,h194,h195,h196,h197,h198,h199,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,h228,h229,h230,h231,h232,h233,h234,h235,h236,h237,h238,h239,h240,h241,h242,h243,h244,h245,h246,h247,h248,h249,h250,h251,h252,h253,h254,h255,DAP
Fa008AA032043,M81e,50,E8,1394,2016-07-17 07:22:37.612,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108589423390162,0.0108589423390162,0.184602019763275,0.944727983494408,2.11749375610816,4.26756433923336,5.2991638614399,6.20045607557824,4.61505049408188,4.01780866543599,3.02964491258551,2.50841568031274,2.22608317949832,2.25866000651537,2.06319904441307,1.4768161581062,1.52025192746227,1.24877836898686,1.17276577261375,0.977304810511456,0.82527961776523,0.96644586817244,0.890433271799327,0.836138560104246,0.608100770984906,0.96644586817244,0.96644586817244,1.05331740688457,1.23791942664784,1.44423933108915,1.78086654359865,2.47583885329569,3.20338799000977,3.89836029970681,4.70192203279401,5.11456184167662,5.72266261266153,4.87566511021827,4.25670539689434,3.39884895211206,2.26951894885438,1.2053425996308,0.608100770984906,0.293191443153437,0.14116625040721,0.0868715387121294,0.0108589423390162,0.0108589423390162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Fa008AA032043,M81e,50,E8,4464,2016-07-03 20:22:17.602,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250536864710093,0.501073729420186,1.78954903364352,4.25912670007158,5.01073729420186,5.26127415891195,8.26771653543307,7.94559770937724,6.62133142448103,4.58124552612742,3.65068002863278,3.65068002863278,3.61488904795991,3.47172512526843,4.58124552612742,4.40229062276306,3.32856120257695,3.40014316392269,3.00644237652112,3.47172512526843,2.75590551181102,2.79169649248389,2.86327845382963,1.86113099498926,2.57695060844667,1.82534001431639,1.43163922691482,0.966356478167502,0.608446671438797,0.322118826055834,0.322118826055834,0.250536864710093,0.178954903364352,0.143163922691482,0.0357909806728704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Fa008AA032043,M81e,50,E8,6526,2016-07-02 07:22:38.92,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105596620908131,0.171594508975713,1.00316789862724,2.63991552270327,5.37222808870116,6.34899683210137,6.6921858500528,5.70221752903907,3.69588173178458,3.35269271383316,3.29989440337909,3.41869060190074,3.44508975712777,3.4714889123548,3.37909186906019,2.95670538542767,2.95670538542767,2.73231256599789,2.24392819429778,2.2571277719113,1.67634635691658,1.39915522703273,1.43875395987328,1.22756071805702,0.739176346356917,0.910770855332629,0.673178458289335,1.08236536430834,0.778775079197466,1.30675818373812,1.46515311510032,2.0987328405491,2.67951425554382,3.10190073917635,3.22069693769799,3.59028511087645,2.3363252375924,1.88753959873284,1.34635691657867,0.857972544878564,0.527983104540655,0.158394931362196,0.131995776135164,0.0923970432946146,0.0131995776135164,0.0131995776135164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Fa008AA032043,M81e,50,E8,8204,2016-07-11 10:37:26.446,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122616639077923,0.0367849917233769,0.177794126662988,1.02384893630066,2.95506100177794,5.53001042241432,6.71326098951628,6.82361596468641,5.62810373367666,4.55520814174483,4.72074060450003,4.35902151922016,4.32836735945068,4.1260499049721,3.43939672613574,2.88149101833119,2.93053767396236,3.00410765740911,2.82018269879223,3.0286309852247,3.12672429648703,2.88762185028508,2.66078106799093,2.18257617558703,2.28680031880326,1.75954877076819,1.48366133284287,1.22616639077923,1.06676475997793,0.919624793084422,0.74796149837533,1.04224143216234,1.12194224756299,1.44074550916559,1.81472625835326,1.55723131628962,1.37943718962663,1.10354975170131,0.496597388265588,0.34945742137208,0.147139966893507,0.0674391514928576,0.0306541597694807,0,0.00613083195389614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Fa008AA032043,M81e,50,E8,8368,2016-07-05 14:32:24.677,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147492625368732,0.589970501474926,1.84365781710914,3.09734513274336,2.50737463126844,3.76106194690266,5.23598820058997,6.56342182890855,6.93215339233038,7.74336283185841,6.48967551622419,6.26843657817109,6.34218289085546,6.19469026548673,5.53097345132743,4.71976401179941,4.27728613569322,3.09734513274336,3.023598820059,3.17109144542773,1.99115044247788,1.69616519174041,0.958702064896755,1.47492625368732,0.51622418879056,0.737463126843658,1.25368731563422,1.47492625368732,0.884955752212389,0.737463126843658,0.221238938053097,0.442477876106195,0.0737463126843658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Fa008AA032043,M81e,50,E8,10060,2016-07-18 20:22:23.691,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934055669717915,0.0186811133943583,0.0887352886232019,0.382962824584345,0.929385391369326,1.7466841023725,3.33924901924155,5.02054922473379,5.73043153371941,5.6883990285821,6.06202129646927,5.57631234821595,4.77769475060714,4.63291612180086,4.57220250326919,4.25929385391369,4.35269942088549,4.42742387446292,3.75490379226602,3.59144405006538,3.55875210162526,3.43265458621334,2.92359424621707,2.54530169998132,2.42387446291799,2.26975527741453,2.07360358677377,1.77470577246404,1.2983373809079,0.929385391369326,0.920044834672146,0.751914814122922,0.691201195591257,0.649168690453951,0.597795628619466,0.467027834858958,0.345600597795629,0.33158976274986,0.359611432841397,0.280216700915375,0.275546422566785,0.242854474126658,0.322249206052681,0.392303381281524,0.32691948440127,0.280216700915375,0.205492247337941,0.163459742200635,0.0840650102746124,0.0653838968802541,0.0233513917429479,0.00934055669717915,0.00934055669717915,0,0.00934055669717915,0.00467027834858958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Fa008AA032043,M81e,50,E8,10360,2016-07-07 07:23:14.904,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141757796678817,0.263264479546375,0.627784528149048,1.49858242203321,2.99716484406642,3.24017820980154,3.42243823410288,3.1591737545565,3.32118266504658,3.58444714459295,2.91616038882138,2.97691373025516,2.32887808829486,2.53138922640745,2.45038477116241,1.94410692588092,1.78209801539085,1.45808019441069,1.07330903199676,1.27582017010936,1.1543134872418,1.29607128392062,1.09356014580802,1.59983799108951,1.51883353584447,1.70109356014581,2.106115836371,2.16686917780478,3.03766707168894,4.05022276225192,5.1640340218712,5.89307411907655,6.74362089914945,5.89307411907655,4.63750506277845,3.58444714459295,2.36938031591738,1.53908464965573,0.850546780072904,0.405022276225192,0.121506682867558,0.0607533414337789,0.0202511138112596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Fa008AA032043,M81e,50,E8,11978,2016-07-13 20:22:35.42,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292937282127896,0.00292937282127896,0.00292937282127896,0.00878811846383689,0.0497993379617424,0.158186132349064,0.454052787298239,1.09851480797961,2.63643553915107,4.54638661862495,6.0989542139028,7.50212379529543,7.95617658259367,8.16416205290447,7.85950727949146,7.70717989278495,7.76283797638925,6.92210797668219,5.79429944048979,4.5112341447696,3.3834256085772,2.74189296071711,2.16187714210388,1.66388376248645,1.37680522600111,1.32407651521809,1.17467850133286,0.919823065881595,0.840729999707063,0.770425051996368,0.647391393502651,0.641532647860093,0.413041567800334,0.48041714268975,0.418900313442892,0.354454111374755,0.287078536485338,0.210914843132085,0.246067316987433,0.196267979025691,0.123033658493717,0.111316167208601,0.079093066174532,0.0468699651404634,0.0497993379617424,0.0205056097489528,0.0146468641063948,0.0175762369276738,0.0146468641063948,0.0234349825702317,0.00585874564255793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Fa008AA032043,M81e,50,E8,12468,2016-07-14 17:07:25.986,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225311493139265,0.00225311493139265,0.00225311493139265,0.00225311493139265,0.0202780343825339,0.0247842642453192,0.045062298627853,0.0991370569812766,0.337967239708898,0.8584367888606,2.03681589797896,3.46078453461911,4.44088952977491,5.61926863889327,6.56557691007818,7.44429173332132,8.78038888763716,9.58024468828155,9.35493319514228,7.92420521370795,5.44127255931325,4.13446589910551,3.29405402969605,2.96735236464412,2.40632674672735,2.13144672509745,1.7484171867607,1.57492733704346,1.3180722348647,1.2572381317171,1.15810107473582,1.03192663857783,0.808868260369961,0.727756122839826,0.583556767230696,0.579050537367911,0.448369871347137,0.428091836964604,0.290651826149652,0.254601987247369,0.189261654236983,0.171236734785841,0.0923777121870987,0.0946308271184913,0.0675934479417795,0.0405560687650677,0.0315436090394971,0.0360498389022824,0.0157718045197486,0.0202780343825339,0.0135186895883559,0.0112655746569633,0.00675934479417795,0.0090124597255706,0.0045062298627853,0.0045062298627853,0,0.00225311493139265,0,0,0,0,0.00225311493139265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Fa008AA032043,M81e,50,E8,12816,2016-07-11 10:37:26.446,SV,VIS,256,green-magenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013412017167382,0.0536480686695279,0.20118025751073,0.415772532188841,0.8181330472103,0.898605150214592,1.39484978540773,1.23390557939914,1.62285407725322,2.23980686695279,2.69581545064378,2.38733905579399,3.11158798283262,2.87017167381974,2.76287553648069,2.65557939914163,2.32027896995708,2.14592274678112,1.931330472103,1.59603004291845,1.77038626609442,1.27414163090129,1.39484978540773,1.12660944206009,1.54238197424893,1.81062231759657,2.0118025751073,3.03111587982833,3.67489270386266,4.45278969957082,6.29023605150215,6.97424892703863,7.67167381974249,7.2156652360515,5.51233905579399,4.39914163090129,3.01770386266094,1.70332618025751,0.844957081545064,0.549892703862661,0.187768240343348,0.13412017167382,0.0402360515021459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
