ExperimentCode,Barcodes,Line_name,Labcode,Treatment,PlantID,Time,Camera,Type,Max,Color,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47,h48,h49,h50,h51,h52,h53,h54,h55,h56,h57,h58,h59,h60,h61,h62,h63,h64,h65,h66,h67,h68,h69,h70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80,h81,h82,h83,h84,h85,h86,h87,h88,h89,h90,h91,h92,h93,h94,h95,h96,h97,h98,h99,h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h111,h112,h113,h114,h115,h116,h117,h118,h119,h120,h121,h122,h123,h124,h125,h126,h127,h128,h129,h130,h131,h132,h133,h134,h135,h136,h137,h138,h139,h140,h141,h142,h143,h144,h145,h146,h147,h148,h149,h150,h151,h152,h153,h154,h155,h156,h157,h158,h159,h160,h161,h162,h163,h164,h165,h166,h167,h168,h169,h170,h171,h172,h173,h174,h175,h176,h177,h178,h179,h180,h181,h182,h183,h184,h185,h186,h187,h188,h189,h190,h191,h192,h193,h194,h195,h196,h197,h198,h199,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,h228,h229,h230,h231,h232,h233,h234,h235,h236,h237,h238,h239,h240,h241,h242,h243,h244,h245,h246,h247,h248,h249,h250,h251,h252,h253,h254,h255,DAP
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,403,2016-06-29 14:27:34.417,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839328537170264,3.41726618705036,3.9568345323741,1.07913669064748,0.65947242206235,0.839328537170264,0.599520383693046,1.13908872901679,0.839328537170264,0.899280575539568,1.13908872901679,0.779376498800959,0.419664268585132,0.899280575539568,0.719424460431655,1.2589928057554,1.67865707434053,1.97841726618705,1.91846522781775,1.79856115107914,3.17745803357314,4.31654676258993,4.07673860911271,3.83693045563549,5.81534772182254,3.71702637889688,2.5779376498801,3.35731414868106,2.45803357314149,2.27817745803357,4.01678657074341,4.85611510791367,6.89448441247002,12.410071942446,7.37410071942446,1.85851318944844,0.119904076738609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,4209,2016-06-15 10:57:49.749,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19047619047619,1.78571428571429,4.16666666666667,5.95238095238095,7.73809523809524,11.9047619047619,9.52380952380952,11.3095238095238,14.2857142857143,8.33333333333333,5.95238095238095,5.95238095238095,10.7142857142857,1.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,8249,2016-06-18 17:27:46.098,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1214953271028,11.0280373831776,14.9532710280374,4.11214953271028,2.05607476635514,1.49532710280374,1.1214953271028,0.934579439252336,2.05607476635514,2.61682242990654,4.48598130841121,2.24299065420561,2.24299065420561,3.17757009345794,3.92523364485981,2.61682242990654,1.30841121495327,1.30841121495327,2.05607476635514,2.99065420560748,6.35514018691589,7.28971962616822,9.1588785046729,3.55140186915888,3.55140186915888,1.86915887850467,0.373831775700935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,10847,2016-06-23 17:28:02.324,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118623962040332,2.49110320284698,10.0830367734282,6.04982206405694,2.60972716488731,1.77935943060498,0.711743772241993,0.593119810201661,0.948991696322657,1.18623962040332,1.66073546856465,1.66073546856465,1.54211150652432,2.72835112692764,0.830367734282325,1.54211150652432,1.54211150652432,2.13523131672598,1.89798339264531,1.18623962040332,1.66073546856465,3.79596678529063,2.37247924080664,2.01660735468565,2.01660735468565,3.91459074733096,4.98220640569395,3.20284697508897,3.6773428232503,4.15183867141162,4.86358244365362,5.93119810201661,6.88018979833926,4.38908659549229,2.49110320284698,0.355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,10933,2016-06-15 10:57:49.749,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12994350282486,4.51977401129944,3.38983050847458,6.77966101694915,4.51977401129944,6.21468926553672,5.64971751412429,2.82485875706215,5.64971751412429,5.64971751412429,7.34463276836158,3.38983050847458,8.47457627118644,12.4293785310734,9.6045197740113,7.90960451977401,3.95480225988701,0.564971751412429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,11661,2016-06-24 14:55:25.578,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471253534401508,4.52403393025448,8.95381715362865,2.07351555136664,1.31950989632422,1.41376060320452,1.03675777568332,1.03675777568332,1.03675777568332,0.848256361922714,1.50801131008483,0.754005655042413,1.13100848256362,1.79076343072573,0.942507068803016,0.659754948162111,0.754005655042413,1.60226201696513,2.45051837888784,2.16776625824694,1.69651272384543,2.54476908576814,4.61828463713478,4.71253534401508,3.58152686145146,4.61828463713478,4.61828463713478,2.82752120640905,3.11027332704995,3.67577756833176,5.18378887841659,6.1262959472196,6.50329877474081,6.22054665409991,3.39302544769086,0.0942507068803016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,14105,2016-06-26 07:42:55.937,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151860288534548,1.13895216400911,3.03720577069096,0.759301442672741,0.607441154138193,0.759301442672741,0.987091875474563,0.759301442672741,1.59453302961276,1.13895216400911,1.67046317388003,2.50569476082005,1.29081245254366,1.89825360668185,1.51860288534548,1.59453302961276,2.80941533788914,2.12604403948367,3.03720577069096,3.64464692482916,6.4540622627183,6.90964312832194,5.69476082004556,2.3538344722855,2.88534548215642,4.63173880030372,6.1503416856492,6.98557327258922,3.34092634776006,0.759301442672741,0.759301442672741,1.13895216400911,2.58162490508732,3.11313591495824,6.7577828397874,5.77069096431283,0.683371298405467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,21469,2016-06-20 10:57:44.83,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05479452054794,2.22602739726027,0.513698630136986,1.88356164383562,1.71232876712329,1.71232876712329,1.71232876712329,1.36986301369863,1.88356164383562,3.25342465753425,0.856164383561644,2.3972602739726,1.36986301369863,3.42465753424658,5.82191780821918,4.62328767123288,4.96575342465753,8.04794520547945,11.986301369863,21.4041095890411,14.8972602739726,1.88356164383562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,23049,2016-06-21 07:43:02.971,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118063754427391,4.25029515938607,11.0979929161747,5.43093270365998,3.65997638724911,1.53482880755608,0.826446280991736,1.18063754427391,0.826446280991736,1.65289256198347,2.00708382526564,2.00708382526564,2.00708382526564,1.53482880755608,3.06965761511216,1.65289256198347,0.826446280991736,0.590318772136954,0.590318772136954,1.77095631641086,1.88902007083825,4.72255017709563,8.38252656434475,6.61157024793388,4.84061393152302,6.02125147579693,6.13931523022432,7.91027154663518,4.01416765053129,1.41676505312869,1.2987012987013,0.118063754427391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
BB001_F_060916,Fa019AA031208,B.Az9504,S1,10,23897,2016-06-23 17:28:02.324,SV,NIR,256,nir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59325210871603,4.59231490159325,2.34301780693533,0.84348641049672,0.749765698219306,0.84348641049672,1.49953139643861,1.31208997188379,1.4058106841612,1.03092783505155,1.78069353327085,1.31208997188379,0.84348641049672,1.21836925960637,1.68697282099344,2.15557638238051,2.53045923149016,3.09278350515464,3.56138706654171,5.15463917525773,10.5904404873477,9.65323336457357,6.84161199625117,0.937207122774133,0.937207122774133,2.06185567010309,0.937207122774133,1.87441424554827,2.06185567010309,1.96813495782568,2.71790065604499,3.74882849109653,4.2174320524836,3.37394564198688,4.2174320524836,3.65510777881912,0.656044985941893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
